height,frame,idx,reflectivity,num,y,x,hdim_1,hdim_2,threshold_value,feature,time,timestr
500.0,8,10,4.848593711853027,5,-36465.618290954924,-31016.18666408387,83.56901836290466,60.17337437509279,1.5,69,2026-01-23 23:30:47,2026-01-23 23:30:47
500.0,8,12,4.427817344665527,1,-27726.141104326227,-41597.09153797524,111.0,27.0,1.5,71,2026-01-23 23:30:47,2026-01-23 23:30:47
500.0,8,15,11.0,1,-46523.468915365986,-13209.851725453213,52.0,116.0,6.5,72,2026-01-23 23:30:47,2026-01-23 23:30:47
500.0,8,16,7.317359447479248,1,-39195.69705682506,-25330.246252148012,75.0,78.0,6.5,73,2026-01-23 23:30:47,2026-01-23 23:30:47
500.0,8,17,8.359909057617188,1,-25495.94966911812,-31390.443515495408,118.0,59.0,6.5,74,2026-01-23 23:30:47,2026-01-23 23:30:47
500.0,9,2,2.6304805278778076,4,-39794.37803778003,-25132.515813194215,73.12089365938503,78.61992674113829,1.5,76,2026-01-23 23:39:26,2026-01-23 23:39:26
500.0,9,5,3.0906355381011963,4,-38624.9948264192,-23933.8009061289,76.79128820502723,82.37815147286273,1.5,79,2026-01-23 23:39:26,2026-01-23 23:39:26
500.0,9,9,5.292718410491943,4,-37284.10439807526,-33596.51433347624,81.0,52.083501457098855,1.5,83,2026-01-23 23:39:26,2026-01-23 23:39:26
500.0,10,1,4.028899669647217,1,-49709.45667994899,-10020.274218428269,42.0,126.0,1.5,84,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,2,2.7040538787841797,1,-46204.87013890768,-36493.767526735326,53.0,43.0,1.5,85,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,4,3.5091896057128906,2,-39832.89460974166,-25178.31784220805,73.0,78.47632769420196,1.5,87,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,5,-1.5523070096969604,10,-38730.30553539473,-35164.92400748765,76.46074484843868,47.166205449847,1.5,88,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,10,6.8210859298706055,1,-24540.15333974322,-15123.598229668183,121.0,110.0,6.5,89,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,12,12.46811294555664,2,-38558.49950390846,-7562.5473400652845,77.0,133.7054935111309,11.5,90,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,10,13,16.5,2,-37602.703174533555,-7768.730938033298,80.0,133.05906432885237,11.5,91,2026-01-23 23:48:12,2026-01-23 23:48:12
500.0,11,1,1.6845511198043823,1,-51939.6481151571,-11296.10522123825,35.0,122.0,1.5,92,2026-01-23 23:56:59,2026-01-23 23:56:59
500.0,11,2,2.249187469482422,4,-40590.54808897383,-37465.48824566399,70.6219196832624,39.95345005164951,1.5,93,2026-01-23 23:56:59,2026-01-23 23:56:59
500.0,11,8,9.472358703613281,1,-38558.49950390846,-7468.612212808304,77.0,134.0,6.5,94,2026-01-23 23:56:59,2026-01-23 23:56:59
500.0,11,13,13.502602577209473,18,-26562.10015481766,-17089.50035821242,114.65362655327372,103.83648108812405,11.5,96,2026-01-23 23:56:59,2026-01-23 23:56:59
500.0,11,14,16.385799407958984,3,-20250.738560224854,-8744.443215618288,134.46337492943817,130.0,11.5,97,2026-01-23 23:56:59,2026-01-23 23:56:59
500.0,12,1,2.346388816833496,1,-46842.06769182428,-34580.021022520355,51.0,49.0,1.5,98,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,12,2,1.9959652423858643,4,-43442.215497661295,-26479.806220054677,61.671265696489485,74.3958863975721,1.5,99,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,12,8,6.603686809539795,1,-42381.68482140807,-38726.471781652785,65.0,36.0,6.5,100,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,12,9,8.111517906188965,1,-40470.092162658264,-11615.062971940744,71.0,121.0,6.5,101,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,12,13,16.645164489746094,30,-27326.730730901887,-18132.839030247436,112.25364691561086,100.56539371138813,11.5,102,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,12,14,13.39554500579834,1,-22628.560680993418,-10658.189719833259,127.0,124.0,11.5,103,2026-01-24 00:05:46,2026-01-24 00:05:46
500.0,13,2,4.079095840454102,2,-43236.473776765895,-17675.26023528814,62.317036289780916,102.0,1.5,105,2026-01-24 00:14:24,2026-01-24 00:14:24
500.0,13,4,1.836767315864563,2,-41787.915130136375,-17675.26023528814,66.86369105955878,102.0,1.5,107,2026-01-24 00:14:24,2026-01-24 00:14:24
500.0,13,10,12.289519309997559,11,-28944.16569480353,-19403.570794062252,107.1769326172013,96.58138090399885,11.5,109,2026-01-24 00:14:24,2026-01-24 00:14:24
500.0,14,1,1.8261080980300903,1,-46204.87013890768,-29795.654761982936,53.0,64.0,1.5,110,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,2,2.2101101875305176,1,-45886.27136244938,-32028.3590169004,54.0,57.0,1.5,111,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,3,2.695064067840576,1,-45886.27136244938,-28838.78150987545,54.0,67.0,1.5,112,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,4,5.135916709899902,11,-44868.45328600257,-18119.621540759774,57.19467038687773,100.60683333609877,1.5,113,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,11,7.849841117858887,1,-41425.88849203317,-7468.612212808304,68.0,134.0,6.5,115,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,13,8.704986572265625,19,-30516.1170123168,-20369.287583386784,102.24297984127465,93.55365454463755,6.5,117,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,17,20.085695266723633,2,-22807.22795564376,-10658.189719833259,126.43920916258217,124.0,11.5,118,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,14,18,14.017133712768555,2,-19923.257347912415,-11458.37350276961,135.49125462173606,121.49125462173605,11.5,119,2026-01-24 00:23:11,2026-01-24 00:23:11
500.0,15,1,3.4011619091033936,2,-58311.62364432312,-31824.56033640621,15.0,57.638951961647976,1.5,120,2026-01-24 00:31:58,2026-01-24 00:31:58
500.0,15,3,3.5833373069763184,8,-46294.13369431515,-19183.914259164605,52.71982455049023,97.27005059273931,1.5,122,2026-01-24 00:31:58,2026-01-24 00:31:58
500.0,15,18,8.547188758850098,8,-32970.295301741215,-22218.427794220028,94.5399424451294,87.75620893699652,6.5,131,2026-01-24 00:31:58,2026-01-24 00:31:58
500.0,15,26,11.91910171508789,1,-23265.75823391002,-10977.147470535754,125.0,123.0,11.5,136,2026-01-24 00:31:58,2026-01-24 00:31:58
500.0,15,27,15.596689224243164,1,-20716.968022243607,-9701.316467725774,133.0,127.0,11.5,137,2026-01-24 00:31:58,2026-01-24 00:31:58
500.0,16,1,5.665988922119141,17,-33754.83195927742,-23285.337162914184,92.07748271362165,84.41122244162425,1.5,138,2026-01-24 00:40:44,2026-01-24 00:40:44
500.0,16,14,13.462898254394531,1,-29319.134986617733,-8106.527714213298,106.0,132.0,11.5,143,2026-01-24 00:40:44,2026-01-24 00:40:44
500.0,16,15,14.288873672485352,5,-22854.824272199145,-10726.190470687716,126.28981650927544,123.78680326562159,11.5,144,2026-01-24 00:40:44,2026-01-24 00:40:44
500.0,16,16,16.58438491821289,1,-17530.9802576606,-9382.358717023279,143.0,128.0,11.5,145,2026-01-24 00:40:44,2026-01-24 00:40:44
500.0,17,2,2.4644083976745605,3,-35372.51173932545,-25796.703723886716,87.0,76.5375571820677,1.5,147,2026-01-24 00:49:23,2026-01-24 00:49:23
500.0,17,4,6.141810894012451,1,-29637.733763076038,-7468.612212808304,105.0,134.0,1.5,149,2026-01-24 00:49:23,2026-01-24 00:49:23
500.0,17,13,10.072669982910156,17,-25585.835567116595,-16965.357692462472,117.71787117641288,104.22569459830378,6.5,154,2026-01-24 00:49:23,2026-01-24 00:49:23
500.0,17,17,13.360164642333984,1,-19442.572916410405,-11934.02072264324,137.0,120.0,11.5,156,2026-01-24 00:49:23,2026-01-24 00:49:23
500.0,18,1,3.0,1,-45249.07380953278,-37450.640778842804,56.0,40.0,1.5,157,2026-01-24 00:58:02,2026-01-24 00:58:02
500.0,18,2,5.914942264556885,4,-38739.337839503096,-25814.103284605128,76.43239475805612,76.4830058796457,1.5,158,2026-01-24 00:58:02,2026-01-24 00:58:02
500.0,18,3,1.561105489730835,1,-30274.93131599264,-9701.316467725774,103.0,127.0,1.5,159,2026-01-24 00:58:02,2026-01-24 00:58:02
500.0,18,5,4.563847541809082,6,-22176.570159960567,-10105.35147851611,128.41868253876362,125.73326479792242,1.5,160,2026-01-24 00:58:02,2026-01-24 00:58:02
500.0,18,11,14.186722755432129,36,-27335.73499093239,-18533.101820295593,112.2253848484096,99.31048521906715,11.5,163,2026-01-24 00:58:02,2026-01-24 00:58:02
500.0,19,1,3.3099565505981445,9,-39967.501533777926,-27095.406583641383,72.57750332398442,72.4658490737232,1.5,165,2026-01-24 01:06:47,2026-01-24 01:06:47
500.0,19,7,17.239377975463867,15,-30300.58210326891,-18191.420590028807,102.91948874518158,100.38172813294601,11.5,167,2026-01-24 01:06:47,2026-01-24 01:06:47
500.0,20,1,3.039038896560669,2,-41107.289715574865,-28314.777075892263,69.0,68.6428647143049,1.5,170,2026-01-24 01:15:27,2026-01-24 01:15:27
500.0,20,10,10.973188400268555,2,-31948.531519983513,-20146.225097788345,97.74699739090202,94.25300260909798,11.5,174,2026-01-24 01:15:27,2026-01-24 01:15:27
500.0,21,1,3.2860193252563477,1,-49709.45667994899,-10020.274218428269,42.0,126.0,1.5,175,2026-01-24 01:24:14,2026-01-24 01:24:14
500.0,21,9,8.618192672729492,10,-33152.92300565929,-22251.33509052988,93.96672083408536,87.65303760399904,6.5,180,2026-01-24 01:24:14,2026-01-24 01:24:14
500.0,21,10,8.70817756652832,1,-25814.548445576424,-31390.443515495408,117.0,59.0,6.5,181,2026-01-24 01:24:14,2026-01-24 01:24:14
500.0,22,5,0.14008016884326935,18,-35416.15366402293,-23266.234044273377,86.86301917043552,84.47111475839264,1.5,185,2026-01-24 01:32:59,2026-01-24 01:32:59
500.0,22,10,4.040849685668945,1,-30593.530092450936,-8106.527714213298,102.0,132.0,1.5,190,2026-01-24 01:32:59,2026-01-24 01:32:59
500.0,22,14,16.065237045288086,1,-43337.48115078297,-8106.527714213298,62.0,132.0,11.5,191,2026-01-24 01:32:59,2026-01-24 01:32:59
500.0,23,1,3.7475390434265137,5,-38520.24916708171,-23979.18015661699,77.12005801545116,82.23587792601164,1.5,192,2026-01-24 01:41:46,2026-01-24 01:41:46
500.0,23,7,2.747929096221924,7,-33252.566961109675,-25948.807067919344,93.65396396615866,76.06068103249108,1.5,198,2026-01-24 01:41:46,2026-01-24 01:41:46
500.0,24,3,3.447138786315918,1,-35053.91296286715,-17037.344733883147,88.0,104.0,1.5,200,2026-01-24 01:50:32,2026-01-24 01:50:32
500.0,24,4,1.49415123462677,1,-25495.94966911812,-31390.443515495408,118.0,59.0,1.5,201,2026-01-24 01:50:32,2026-01-24 01:50:32
500.0,24,6,7.103654384613037,4,-39469.230062569244,-25359.26426884346,74.14144991771498,77.90902238107857,6.5,202,2026-01-24 01:50:32,2026-01-24 01:50:32
500.0,25,5,16.637081146240234,5,-25754.984779197217,-16898.486595127277,117.18695510083668,104.43534963000599,11.5,203,2026-01-24 01:59:09,2026-01-24 01:59:09
500.0,26,1,2.707806348800659,1,-53851.2407739069,-11934.02072264324,29.0,120.0,1.5,204,2026-01-24 02:07:56,2026-01-24 02:07:56
500.0,26,2,3.6821651458740234,1,-40788.69093911657,-10977.147470535754,70.0,123.0,1.5,205,2026-01-24 02:07:56,2026-01-24 02:07:56
500.0,26,9,16.903465270996094,32,-27314.740688791735,-17670.429494049557,112.29128058841852,102.01514539536332,11.5,206,2026-01-24 02:07:56,2026-01-24 02:07:56
500.0,26,10,13.5,1,-25814.548445576424,-31071.485764792917,117.0,60.0,11.5,207,2026-01-24 02:07:56,2026-01-24 02:07:56
500.0,27,5,6.6999711990356445,1,-26133.147222034728,-31071.485764792917,116.0,60.0,6.5,208,2026-01-24 02:16:42,2026-01-24 02:16:42
500.0,27,8,11.976868629455566,16,-28405.152701757834,-18727.436345517635,108.86875641840238,98.70120538562831,11.5,210,2026-01-24 02:16:42,2026-01-24 02:16:42
500.0,28,1,5.447768211364746,1,-39195.69705682506,-25330.246252148012,75.0,78.0,1.5,211,2026-01-24 02:25:28,2026-01-24 02:25:28
500.0,28,3,5.961258888244629,1,-20079.770469327006,-47976.24655202513,135.0,7.0,1.5,212,2026-01-24 02:25:28,2026-01-24 02:25:28
500.0,28,8,6.385601043701172,5,-29765.2519793857,-20893.299481051792,104.59975296287318,91.91076643011176,6.5,216,2026-01-24 02:25:28,2026-01-24 02:25:28
500.0,29,1,1.0445886850357056,51,-32779.23248137553,-21999.796858799644,95.13963972736516,88.44166315448724,1.5,218,2026-01-24 02:34:14,2026-01-24 02:34:14
500.0,30,1,3.179380178451538,1,-46204.87013890768,-34580.021022520355,53.0,49.0,1.5,221,2026-01-24 02:43:01,2026-01-24 02:43:01
500.0,30,5,1.042397141456604,18,-33330.64307034791,-24525.485899237312,93.40890304625755,80.52309389296306,1.5,225,2026-01-24 02:43:01,2026-01-24 02:43:01
500.0,30,9,2.806603193283081,2,-26133.147222034728,-31515.045132031326,116.0,58.6093475820497,1.5,229,2026-01-24 02:43:01,2026-01-24 02:43:01
500.0,31,13,6.959880828857422,2,-36646.90684515865,-25866.014371675512,83.0,76.32025364378985,6.5,239,2026-01-24 02:51:47,2026-01-24 02:51:47
500.0,31,14,8.125675201416016,2,-25814.548445576424,-31178.615322048103,117.0,59.664126182796196,6.5,240,2026-01-24 02:51:47,2026-01-24 02:51:47
500.0,32,11,8.473674774169922,7,-39581.291348603154,-25429.415038564886,73.78971822784587,77.68908488287725,6.5,246,2026-01-24 03:00:34,2026-01-24 03:00:34
500.0,32,13,7.268712997436523,1,-26133.147222034728,-31709.401266197903,116.0,58.0,6.5,248,2026-01-24 03:00:34,2026-01-24 03:00:34
500.0,32,15,18.769655227661133,5,-57640.618091976445,-35450.411817720844,17.10611465557369,46.271140791269445,11.5,249,2026-01-24 03:00:34,2026-01-24 03:00:34
500.0,33,1,5.673230171203613,1,-45567.67258599108,-26925.035005660484,55.0,73.0,1.5,250,2026-01-24 03:09:20,2026-01-24 03:09:20
500.0,33,11,7.129578113555908,3,-38558.49950390846,-25059.523926215632,77.0,78.84877174276569,6.5,258,2026-01-24 03:09:20,2026-01-24 03:09:20
500.0,34,1,5.60445499420166,1,-53532.641997448605,-32666.27451830539,30.0,55.0,1.5,260,2026-01-24 03:18:06,2026-01-24 03:18:06
500.0,34,2,2.2113165855407715,1,-49072.25912703239,-40002.302784462765,44.0,32.0,1.5,261,2026-01-24 03:18:06,2026-01-24 03:18:06
500.0,34,10,8.327204704284668,1,-29637.733763076038,-7468.612212808304,105.0,134.0,6.5,265,2026-01-24 03:18:06,2026-01-24 03:18:06
500.0,34,12,14.68010139465332,1,-39514.295833283366,-25330.246252148012,74.0,78.0,11.5,266,2026-01-24 03:18:06,2026-01-24 03:18:06
500.0,35,2,3.849555015563965,3,-41070.454931294014,-27487.620432966098,69.11561495838222,71.23617571271889,1.5,268,2026-01-24 03:26:52,2026-01-24 03:26:52
500.0,36,1,3.8087143898010254,1,-55125.635879740104,-13528.809476155708,25.0,115.0,1.5,270,2026-01-24 03:35:38,2026-01-24 03:35:38
500.0,36,5,1.7675254344940186,2,-42381.68482140807,-28549.621866194146,65.0,67.90657663293787,1.5,274,2026-01-24 03:35:38,2026-01-24 03:35:38
500.0,36,6,4.189262390136719,1,-25814.548445576424,-43191.88029148771,117.0,22.0,1.5,275,2026-01-24 03:35:38,2026-01-24 03:35:38
500.0,36,7,4.6432085037231445,1,-18805.375363493804,-11934.02072264324,139.0,120.0,1.5,276,2026-01-24 03:35:38,2026-01-24 03:35:38
500.0,37,1,2.5,2,-51939.6481151571,-11126.356229518373,35.0,122.53219898668713,1.5,277,2026-01-24 03:44:10,2026-01-24 03:44:10
500.0,37,2,2.1256110668182373,4,-45713.598800188796,-30517.152384359662,54.5419749698354,61.73795237523576,1.5,278,2026-01-24 03:44:10,2026-01-24 03:44:10
500.0,37,4,2.690805435180664,1,-29637.733763076038,-7787.569963510803,105.0,133.0,1.5,280,2026-01-24 03:44:10,2026-01-24 03:44:10
800.0,0,2,4.379417896270752,4,-40135.61364401341,-14361.796529182371,72.04984244560849,112.38840943293576,1.705237865447998,1,2026-01-23 22:20:14,2026-01-23 22:20:14
800.0,0,3,2.135145902633667,1,-34098.116633492245,-11296.10522123825,91.0,122.0,1.705237865447998,2,2026-01-23 22:20:14,2026-01-23 22:20:14
800.0,0,4,4.021276473999023,1,-23265.75823391002,-38407.51403095029,125.0,37.0,1.705237865447998,3,2026-01-23 22:20:14,2026-01-23 22:20:14
800.0,0,6,6.746843338012695,2,-43342.166123153555,-9382.358717023279,61.985295071052484,128.0,6.705237865447998,4,2026-01-23 22:20:14,2026-01-23 22:20:14
800.0,1,6,7.840585708618164,1,-51302.4505622405,-41278.133787272745,37.0,28.0,6.705237865447998,5,2026-01-23 22:28:53,2026-01-23 22:28:53
800.0,1,7,11.466650009155273,1,-37921.30195099186,-7468.612212808304,79.0,134.0,6.705237865447998,6,2026-01-23 22:28:53,2026-01-23 22:28:53
800.0,1,8,9.5,1,-37602.703174533555,-9701.316467725774,80.0,127.0,6.705237865447998,7,2026-01-23 22:28:53,2026-01-23 22:28:53
800.0,1,11,14.605607986450195,3,-24083.008060058317,-15850.841148507829,122.43486200658631,107.7199396558387,11.705237865447998,8,2026-01-23 22:28:53,2026-01-23 22:28:53
800.0,2,1,3.165806293487549,1,-49072.25912703239,-38407.51403095029,44.0,37.0,1.705237865447998,9,2026-01-23 22:37:31,2026-01-23 22:37:31
800.0,2,6,6.929292678833008,1,-22947.159457451715,-38726.471781652785,126.0,36.0,6.705237865447998,10,2026-01-23 22:37:31,2026-01-23 22:37:31
800.0,2,8,19.05729103088379,53,-26409.23536486572,-16640.765561986365,115.13342999649865,105.24335957042378,11.705237865447998,11,2026-01-23 22:37:31,2026-01-23 22:37:31
800.0,3,2,2.9775757789611816,1,-20079.770469327006,-48295.20430272762,135.0,6.0,1.705237865447998,12,2026-01-23 22:46:10,2026-01-23 22:46:10
800.0,3,6,17.193864822387695,44,-28134.203859933375,-18049.348483574635,109.71919547167327,100.82715423135956,11.705237865447998,13,2026-01-23 22:46:10,2026-01-23 22:46:10
800.0,4,3,0.3923734128475189,3,-41017.61844616546,-17111.930106808326,69.28145515938961,103.7661590829478,1.705237865447998,14,2026-01-23 22:54:48,2026-01-23 22:54:48
800.0,4,7,10.0,1,-50028.055456407295,-14166.724977560698,41.0,113.0,6.705237865447998,15,2026-01-23 22:54:48,2026-01-23 22:54:48
800.0,4,8,6.953697204589844,1,-42063.08604494977,-7468.612212808304,66.0,134.0,6.705237865447998,16,2026-01-23 22:54:48,2026-01-23 22:54:48
800.0,4,13,7.812345027923584,1,-31230.72764536754,-7468.612212808304,100.0,134.0,6.705237865447998,20,2026-01-23 22:54:48,2026-01-23 22:54:48
800.0,4,15,13.981817245483398,19,-30125.93290620332,-19652.906223627262,103.46766786566369,95.79966160413592,11.705237865447998,21,2026-01-23 22:54:48,2026-01-23 22:54:48
800.0,5,2,2.3059942722320557,1,-34735.314186408854,-26606.07725495799,89.0,74.0,1.705237865447998,22,2026-01-23 23:03:27,2026-01-23 23:03:27
800.0,5,4,2.2169718742370605,3,-33969.45549191962,-15155.874160600482,91.40383438694549,109.89880813097906,1.705237865447998,23,2026-01-23 23:03:27,2026-01-23 23:03:27
800.0,5,8,10.0,1,-41107.289715574865,-10977.147470535754,69.0,123.0,6.705237865447998,26,2026-01-23 23:03:27,2026-01-23 23:03:27
800.0,5,9,8.455089569091797,67,-31453.745260771982,-21481.44955028977,99.3000047963661,90.06679158409345,6.705237865447998,27,2026-01-23 23:03:27,2026-01-23 23:03:27
800.0,6,2,2.6052520275115967,1,-40470.092162658264,-15761.513731073173,71.0,108.0,1.705237865447998,28,2026-01-23 23:12:14,2026-01-23 23:12:14
800.0,6,6,3.3707284927368164,3,-35272.5867502824,-15966.02967794798,87.31363896043125,107.35879925656496,1.705237865447998,31,2026-01-23 23:12:14,2026-01-23 23:12:14
800.0,6,8,8.5,2,-42587.71050412628,-7468.612212808304,64.35333812323924,134.0,6.705237865447998,32,2026-01-23 23:12:14,2026-01-23 23:12:14
800.0,6,10,8.452449798583984,33,-33320.03218693186,-22658.910703211004,93.44220789298049,86.37520186624552,6.705237865447998,34,2026-01-23 23:12:14,2026-01-23 23:12:14
800.0,7,1,1.7346092462539673,1,-38877.09828036676,-33304.19001971038,76.0,53.0,1.705237865447998,39,2026-01-23 23:22:01,2026-01-23 23:22:01
800.0,7,14,8.655871391296387,1,-36009.709292242056,-20545.879991610593,85.0,93.0,6.705237865447998,50,2026-01-23 23:22:01,2026-01-23 23:22:01
800.0,8,1,1.7978215217590332,1,-41425.88849203317,-36812.725277437814,68.0,42.0,1.705237865447998,51,2026-01-23 23:30:47,2026-01-23 23:30:47
800.0,8,2,2.1671957969665527,1,-40151.49338619996,-13847.767226858203,72.0,114.0,1.705237865447998,52,2026-01-23 23:30:47,2026-01-23 23:30:47
800.0,8,4,3.0180652141571045,26,-38664.71100296983,-26357.085536473092,76.66662929392865,74.78064169294052,1.705237865447998,54,2026-01-23 23:30:47,2026-01-23 23:30:47
800.0,8,10,4.113731384277344,14,-36191.52618046889,-31411.025259114096,84.42932333184703,58.93547188123394,1.705237865447998,60,2026-01-23 23:30:47,2026-01-23 23:30:47
800.0,8,12,5.315967559814453,1,-25495.94966911812,-31390.443515495408,118.0,59.0,1.705237865447998,62,2026-01-23 23:30:47,2026-01-23 23:30:47
800.0,9,2,4.142886638641357,1,-40151.49338619996,-12252.978473345727,72.0,119.0,1.705237865447998,64,2026-01-23 23:39:26,2026-01-23 23:39:26
800.0,9,15,5.278243064880371,1,-21354.16557516021,-43510.838042190204,131.0,21.0,1.705237865447998,74,2026-01-23 23:39:26,2026-01-23 23:39:26
800.0,9,17,6.822848796844482,1,-39514.295833283366,-25649.204002850507,74.0,77.0,6.705237865447998,75,2026-01-23 23:39:26,2026-01-23 23:39:26
800.0,9,18,8.421568870544434,5,-37533.89694444156,-34433.17497602975,80.21596514229236,49.46039340999607,6.705237865447998,76,2026-01-23 23:39:26,2026-01-23 23:39:26
800.0,9,19,11.5,1,-36328.30806870035,-7468.612212808304,84.0,134.0,6.705237865447998,77,2026-01-23 23:39:26,2026-01-23 23:39:26
800.0,10,1,2.708207845687866,1,-46204.87013890768,-36493.767526735326,53.0,43.0,1.705237865447998,78,2026-01-23 23:48:12,2026-01-23 23:48:12
800.0,10,4,4.55116605758667,8,-39907.62769555207,-27512.84277488312,72.76543197484567,71.15709833691764,1.705237865447998,80,2026-01-23 23:48:12,2026-01-23 23:48:12
800.0,10,9,6.7922749519348145,1,-38877.09828036676,-36174.80977603283,76.0,44.0,6.705237865447998,82,2026-01-23 23:48:12,2026-01-23 23:48:12
800.0,10,11,6.927819728851318,5,-24736.162631054594,-15405.811333933532,120.38477701173146,109.11520223714965,6.705237865447998,83,2026-01-23 23:48:12,2026-01-23 23:48:12
