frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
21,11,33.305574289134,112.3093207758243,38,14.168228268623352,79,2026-02-20 07:54:32+00:00,2026-02-20 07:54:32,3429.6670520701623,65149.47568877359,18.14200210571289
22,4,46.0,107.0,1,4.168228268623352,80,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,8548.387096774193,63015.07537688442,5.340661525726318
22,5,51.64738532676583,1.5395264247631122,27,4.168228268623352,81,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,10825.55859950235,20618.905095382157,8.381929397583008
22,6,59.00872476011536,96.0,5,4.168228268623352,82,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,13793.840629078777,58592.9648241206,6.888533115386963
22,9,31.43014478007609,119.49559272136841,24,9.168228268623352,84,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,2673.445475837134,68038.42923472097,12.199706077575684
22,10,35.25425872431762,151.42998478261873,51,9.168228268623352,85,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,4215.426904966784,80876.37579200753,13.633426666259766
22,11,35.50896758389461,164.03363575876423,31,9.168228268623352,86,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,4318.132090280084,85943.17015427708,10.924866676330566
22,14,45.46596348627683,13.140949776423938,3,14.168228268623352,87,2026-02-20 07:59:24+00:00,2026-02-20 07:59:24,8333.04979285356,25282.793879969424,19.153003692626953
23,1,28.262253297097068,127.66117118154862,14,4.168228268623352,88,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,1396.0698778617223,71321.07384182859,7.768598556518555
23,6,58.837000131287844,99.87864193775657,12,4.168228268623352,89,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,13724.596827132196,60152.217864424754,6.697143077850342
23,9,34.79506645610478,155.67554313030766,22,9.168228268623352,91,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,4030.2687323003142,82583.1329167066,10.950544357299805
23,11,38.70169919541694,109.78971703602205,4,9.168228268623352,93,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,5605.5238691197355,64136.56966272244,7.971241474151611
23,12,44.38786073346352,19.167598604553035,7,9.168228268623352,94,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,7898.330940912711,27705.567278212275,14.918985366821289
23,15,60.9758826790944,0.6016779757063264,11,14.168228268623352,95,2026-02-20 08:04:26+00:00,2026-02-20 08:04:26,14587.049467376775,20241.880593248774,16.577417373657227
24,1,25.794812413418725,133.1917817803392,24,4.168228268623352,96,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,401.1340376688412,73544.43488656853,6.401120185852051
24,2,30.269294310424193,97.68024918340812,25,4.168228268623352,97,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,2205.3606090420144,59268.44188277714,5.779513359069824
24,4,37.35786399800611,2.7368681421827157,5,4.168228268623352,98,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,5063.65483790569,21100.248499369936,7.917614459991455
24,7,40.0,73.0,1,4.168228268623352,99,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,6129.032258064517,49346.73366834171,10.5
24,10,58.08594740612488,105.31676479958304,21,4.168228268623352,100,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,13421.752986340678,62338.39790938012,7.2518792152404785
24,12,35.1780977230263,179.46487196380266,6,9.168228268623352,101,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,4184.716823800927,92146.68219650359,10.04777717590332
24,13,38.93358945922838,107.92200843892513,5,9.168228268623352,102,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,5699.028007753379,63385.7320357488,12.981253623962402
24,14,43.3001339178477,26.86257866922892,4,9.168228268623352,103,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,7459.731418486978,30799.026600695044,11.114709854125977
24,18,49.0,94.0,1,14.168228268623352,104,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,9758.064516129034,57788.94472361809,18.791078567504883
24,19,59.19473577729977,2.7488997988943558,55,14.168228268623352,105,2026-02-20 08:09:17+00:00,2026-02-20 08:09:17,13868.845071491844,21105.08534628919,17.031389236450195
25,2,19.0,95.0,1,4.168228268623352,106,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,-2338.709677419354,58190.95477386935,4.611018180847168
25,3,34.625542314001606,103.93103763130333,13,4.168228268623352,107,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,3961.912223387745,61781.32166082546,4.652318954467773
25,4,34.688958448328016,163.61099437592202,43,4.168228268623352,108,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,3987.4832452935557,85773.26407072242,8.778528213500977
25,5,35.7010023379367,183.54194337458833,28,4.168228268623352,109,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,4395.565458845444,93785.7058792315,5.990942478179932
25,10,17.737156811163217,139.14329806702506,15,9.168228268623352,110,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,-2847.9206406599933,75937.00424805027,10.386439323425293
25,15,40.0,80.32705967760403,2,14.168228268623352,112,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,6129.032258064517,52292.285297529255,15.543693542480469
25,16,57.943972567737156,2.1461096483938396,96,14.168228268623352,113,2026-02-20 08:14:32+00:00,2026-02-20 08:14:32,13364.505067635951,20862.757647595514,19.184186935424805
26,3,32.0492878924679,104.28051842062217,15,4.168228268623352,115,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,2923.099956640284,61921.81645050138,8.171320915222168
26,5,34.96539730416693,168.9334754077582,10,4.168228268623352,116,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,4098.950525873762,87912.95493779224,9.187836647033691
26,8,17.512391600264248,145.53509376654858,26,9.168228268623352,117,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,-2938.551774086997,78506.5703584115,13.78549861907959
26,9,16.517576750231967,0.5529556087357469,4,9.168228268623352,118,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,-3339.6867942613035,20222.293712054572,14.675983428955078
26,11,43.284743417808976,10.599747412810444,4,9.168228268623352,119,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,7453.525571697169,24261.20499007455,10.216873168945312
26,14,39.71930067000231,83.65402544491533,6,14.168228268623352,120,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,6015.847044355772,53629.758972830285,17.472021102905273
26,15,58.09071092013498,5.8577770577445,228,14.168228268623352,121,2026-02-20 08:19:24+00:00,2026-02-20 08:19:24,13423.673758118945,22354.885249344523,22.225505828857422
27,7,48.0,69.53613299668288,2,4.168228268623352,122,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,9354.83870967742,47954.22432027453,9.206198692321777
27,8,61.53502767408864,77.56197066670546,6,4.168228268623352,123,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,14812.511158906711,51180.69172530873,7.725621700286865
27,10,0.1667136117174847,7.09021918897984,3,9.168228268623352,124,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,-9932.776769468755,22850.339372454207,13.971593856811523
27,11,14.54246179884849,148.21745781595052,27,9.168228268623352,125,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,-4136.1041133675435,79584.90766470373,12.112486839294434
27,17,17.0,6.208982183806667,3,14.168228268623352,127,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,-3145.1612903225805,22496.073239721274,15.371435165405273
27,18,52.85056602141691,7.121085125193103,431,14.168228268623352,128,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,11310.712105410044,22862.747789022353,18.641511917114258
27,19,38.65809234763583,87.65350437451715,5,14.168228268623352,129,2026-02-20 08:24:26+00:00,2026-02-20 08:24:26,5587.940462756384,55237.589698298354,14.760234832763672
28,5,38.0,53.0,1,4.168228268623352,130,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,5322.580645161292,41306.53266331658,3.720069169998169
28,8,12.881962369303887,152.1868626358814,5,9.168228268623352,131,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,-4805.66033495811,81180.64829583172,10.007036209106445
28,12,62.0,75.02352656398686,4,9.168228268623352,132,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,15000.0,50160.21168401482,11.367593765258789
28,14,18.0,8.0,1,14.168228268623352,133,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,-2741.935483870968,23216.08040201005,19.500898361206055
28,15,50.43522875985935,10.071384850136686,670,14.168228268623352,134,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,10336.785790265867,24048.797929703192,23.568452835083008
28,16,37.284916205438066,93.67713701510574,6,14.168228268623352,135,2026-02-20 08:29:17+00:00,2026-02-20 08:29:17,5034.240405418575,57659.15055883648,16.183521270751953
29,1,3.3638164070038994,20.0,3,4.168228268623352,136,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,-8643.622416530687,28040.201005025127,11.29832935333252
29,5,27.878523963658655,32.71295095570969,28,4.168228268623352,137,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,1241.3403079268783,33150.93505757173,9.467303276062012
29,13,9.459160514871963,155.45916051487197,2,9.168228268623352,140,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,-6185.822373035499,82496.1449306018,11.079412460327148
29,14,16.65695218487252,20.0888261833586,12,9.168228268623352,141,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,-3283.4870222288228,28075.910023460743,13.578633308410645
29,17,38.55043182857352,56.701456188467205,9,9.168228268623352,143,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,5544.528963134486,42794.55525164511,18.907634735107422
29,21,51.0,47.0,1,9.168228268623352,145,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,10564.516129032258,38894.47236180905,10.06515884399414
29,22,61.38947681643478,87.91474246538702,41,9.168228268623352,146,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,14753.821296949509,55342.61003633649,11.738931655883789
29,25,24.0,7.0,1,14.168228268623352,148,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,-322.5806451612898,22814.070351758794,20.778034210205078
29,26,50.06549681078698,12.837047012582227,942,14.168228268623352,149,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,10187.700326930237,25160.621914605923,25.20378875732422
29,27,39.51110530942492,95.50184753377057,11,14.168228268623352,150,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,5931.897302187468,58392.70252613893,17.196928024291992
29,28,50.454797340955636,78.0,2,14.168228268623352,151,2026-02-20 08:34:09+00:00,2026-02-20 08:34:09,10344.676347159531,51356.78391959799,14.565604209899902
30,8,62.0,74.36273216198026,4,4.168228268623352,155,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,15000.0,49894.5656932584,8.106038093566895
30,15,37.0,63.35393527211742,2,9.168228268623352,158,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,4919.354838709678,45468.91870235876,10.645196914672852
30,19,16.0,27.0,1,14.168228268623352,159,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,-3548.387096774193,30854.27135678392,18.56373405456543
30,20,24.609988603565103,12.76665737609474,3,14.168228268623352,160,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,-76.61749856245743,25132.32457330442,21.29608726501465
30,21,50.15785793117091,16.219968704596955,1187,14.168228268623352,161,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,10224.94271418182,26520.590434008827,27.206878662109375
30,22,37.0,108.0,1,14.168228268623352,162,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,4919.354838709678,63417.08542713568,14.894332885742188
30,23,40.44080651986158,95.0,2,14.168228268623352,163,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,6306.776822524832,58190.95477386935,18.897804260253906
30,24,60.67949105050847,92.89394909742289,12,14.168228268623352,164,2026-02-20 08:39:11+00:00,2026-02-20 08:39:11,14467.536713914707,57344.30114469262,15.65518569946289
31,10,37.59387806959819,66.27822553497393,3,9.168228268623352,167,2026-02-20 08:44:16+00:00,2026-02-20 08:44:16,5158.821802257336,46644.51277787897,10.838711738586426
31,13,15.024753194549028,34.10267302748279,10,14.168228268623352,168,2026-02-20 08:44:16+00:00,2026-02-20 08:44:16,-3941.6317763915204,33709.617297480516,19.910491943359375
31,14,50.43936940908362,19.641133482401,1482,14.168228268623352,169,2026-02-20 08:44:16+00:00,2026-02-20 08:44:16,10338.455406888557,27895.93305825166,28.775381088256836
31,15,37.99556046438722,108.96615172263583,4,14.168228268623352,170,2026-02-20 08:44:16+00:00,2026-02-20 08:44:16,5320.790509833557,63805.48812970285,13.159391403198242
31,16,61.26563581093301,93.85763142515422,18,14.168228268623352,171,2026-02-20 08:44:16+00:00,2026-02-20 08:44:16,14703.885407634281,57731.71112569014,18.965530395507812
