frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
16,15,62.0,114.0,1,6.383391380310059,286,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,27500.0,65829.14572864323,7.8735809326171875
16,17,0.0,97.29496336001353,3,11.383391380310059,287,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,2500.0,59113.55310955318,16.773069381713867
16,18,2.9998298942385917,81.32068818874343,3,11.383391380310059,288,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,3709.608828322013,52691.73394522349,13.623433113098145
16,20,8.055881677381786,131.3491342154994,19,11.383391380310059,289,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,5748.339386041042,72803.67204643191,15.00333309173584
16,22,17.545686709826708,80.54950011819636,35,11.383391380310059,291,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,9574.87367331722,52381.7085902297,13.190338134765625
16,24,21.110937982977013,92.52294747249431,21,11.383391380310059,292,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,11012.474993135893,57195.154762811784,14.544797897338867
16,27,12.454141415089717,157.42836228958322,39,16.38339138031006,293,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,7521.831215761983,83287.78383500833,17.876798629760742
16,28,12.073075170171844,172.9853496001519,49,16.38339138031006,294,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,7368.175471843486,89541.8490854882,20.705385208129883
16,29,19.00285205188731,104.84578182669642,37,16.38339138031006,295,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,10162.440343502947,62149.05802078249,22.37285614013672
16,30,55.39479152408014,87.40126744695029,11,16.38339138031006,296,2026-02-20 12:41:22+00:00,2026-02-20 12:41:22,24836.60948551619,55136.18791837197,18.168502807617188
17,1,1.5005550959139249,87.96244857176859,31,6.383391380310059,297,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,3105.06253867497,55361.788370560236,9.036139488220215
17,5,31.403556103122167,180.1096120241493,13,6.383391380310059,298,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,15162.724235129906,92405.87418056255,7.18633508682251
17,6,33.82694166733231,45.082081452499864,17,6.383391380310059,299,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,16139.895833601737,38123.4498301507,10.190773963928223
17,7,32.0,75.0,1,6.383391380310059,300,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,15403.225806451614,50150.753768844224,7.076582908630371
17,10,52.592225721620586,77.3327280229629,4,6.383391380310059,302,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,23706.542629685722,51088.533878578055,7.534702301025391
17,12,61.5055445871124,199.0,2,6.383391380310059,303,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,27300.62281738403,100000.0,10.35157299041748
17,13,62.0,118.0,1,6.383391380310059,304,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,27500.0,67437.18592964824,7.066618919372559
17,15,0.5901357748274212,102.7044008336403,14,11.383391380310059,305,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,2737.957973720734,61288.201340156906,15.567251205444336
17,17,7.689558998560507,135.96200468560073,46,11.383391380310059,306,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,5600.628628451817,74658.0923359199,14.920165061950684
