frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
11,4,76.0,101.0,1,1.5,44,2026-01-24 03:18:06+00:00,2026-01-24 03:18:06,-45582.329317269076,-37550.20080321285,1.8544554710388184
11,5,78.0,99.0,1,1.5,45,2026-01-24 03:18:06+00:00,2026-01-24 03:18:06,-44939.75903614458,-38192.77108433735,1.6703357696533203
11,6,93.09345086517689,134.52195755901184,31,1.5,46,2026-01-24 03:18:06+00:00,2026-01-24 03:18:06,-40090.45755335683,-26780.093956943987,3.5122783184051514
11,11,54.0,139.0,1,11.5,48,2026-01-24 03:18:06+00:00,2026-01-24 03:18:06,-52650.60240963855,-25341.36546184739,17.992746353149414
12,1,33.15115009974274,129.23795180168082,3,1.5,49,2026-01-24 03:26:52+00:00,2026-01-24 03:26:52,-59349.028080403936,-28477.766489419813,5.380076885223389
12,2,76.5417838881505,103.08803009731979,4,1.5,50,2026-01-24 03:26:52+00:00,2026-01-24 03:26:52,-45408.26220461028,-36879.34775989725,2.6554572582244873
12,3,89.9384791643026,131.3509789834925,11,1.5,51,2026-01-24 03:26:52+00:00,2026-01-24 03:26:52,-41104.10307974213,-27798.882254299595,2.067742347717285
13,2,45.521392275853366,172.71338914655541,24,1.5,53,2026-01-24 03:35:38+00:00,2026-01-24 03:35:38,-55374.653084063175,-14509.754491066533,3.7719051837921143
13,5,76.0,109.1674426139554,4,1.5,56,2026-01-24 03:35:38+00:00,2026-01-24 03:35:38,-45582.329317269076,-34926.12285495409,4.525926113128662
13,6,81.69287953087918,126.09947822833672,7,1.5,57,2026-01-24 03:35:38+00:00,2026-01-24 03:35:38,-43753.291716986605,-29486.111412582577,2.6520426273345947
13,7,150.51811330439438,68.0,2,1.5,58,2026-01-24 03:35:38+00:00,2026-01-24 03:35:38,-21640.76680983313,-48152.61044176707,4.8259382247924805
13,9,42.211481396763745,104.0,3,6.5,59,2026-01-24 03:35:38+00:00,2026-01-24 03:35:38,-56438.0782661,-36586.3453815261,12.972519874572754
14,1,35.0,151.0,1,1.5,60,2026-01-24 03:44:10+00:00,2026-01-24 03:44:10,-58755.02008032129,-21485.9437751004,2.5
14,3,74.91526856773937,107.36674729472372,18,1.5,62,2026-01-24 03:44:10+00:00,2026-01-24 03:44:10,-45930.83740795522,-35504.65950370322,4.1919264793396
