height,frame,idx,reflectivity,num,y,x,hdim_1,hdim_2,threshold_value,feature,time,timestr
1700.0,23,6,8.5,1,18305.29888748902,39549.688021682145,57.0,0.0,6.103884220123291,150,2026-02-20 08:04:26,2026-02-20 08:04:26
1700.0,23,8,12.501029014587402,2,2197.3076727788857,70940.34880791057,21.562419327637702,68.5624193276377,11.103884220123291,151,2026-02-20 08:04:26,2026-02-20 08:04:26
1700.0,23,10,10.980023384094238,13,4106.149024251284,86142.03120977092,25.76187030087698,101.76541974931658,11.103884220123291,153,2026-02-20 08:04:26,2026-02-20 08:04:26
1700.0,24,2,7.269371032714844,1,-2149.2465670564334,55574.10983019199,12.0,35.0,6.103884220123291,157,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,4,8.82474136352539,9,1725.7740399537768,73275.81350501261,20.525045335422462,73.66346230911756,6.103884220123291,159,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,5,6.388832092285156,2,1454.615635597729,59236.83481499425,19.928496845839156,43.0,6.103884220123291,160,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,15,12.034835815429688,1,3305.2988874890216,84418.06908550972,24.0,98.0,11.103884220123291,165,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,16,12.827169418334961,1,4668.935251125386,92659.20030131478,27.0,116.0,11.103884220123291,166,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,17,13.407485008239746,1,5123.48070567084,83502.38783930914,28.0,96.0,11.103884220123291,167,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,24,18,7.080541133880615,5,17751.665958836125,40237.88984788478,55.782007556963634,1.503147146582265,11.103884220123291,168,2026-02-20 08:09:17,2026-02-20 08:09:17
1700.0,25,3,9.990757942199707,4,3859.309573041973,85929.59778005308,25.218823508216495,101.3014298388553,6.103884220123291,171,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,25,6,6.5,1,6487.117069307204,94490.56279371592,31.0,120.0,6.103884220123291,173,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,25,11,11.379152297973633,4,-3000.3868151073198,76092.89428448284,10.12749145428805,79.81643484439475,11.103884220123291,174,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,25,20,18.741724014282227,2,6487.117069307204,51697.82559635391,31.0,26.533551113071383,16.10388422012329,180,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,25,21,16.919178009033203,1,17396.20797839811,41381.05051408327,55.0,4.0,16.10388422012329,181,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,25,22,19.0,1,17850.753432943566,42296.73176028383,56.0,6.0,16.10388422012329,182,2026-02-20 08:14:32,2026-02-20 08:14:32
1700.0,26,7,15.159191131591797,21,-3004.5453131886884,78726.36373827307,10.118342758509039,85.568369733784,11.103884220123291,183,2026-02-20 08:19:24,2026-02-20 08:19:24
1700.0,26,13,21.967424392700195,1,5578.026160216294,54200.58796089115,29.0,32.0,16.10388422012329,184,2026-02-20 08:19:24,2026-02-20 08:19:24
1700.0,26,15,18.986068725585938,3,17022.009350031072,46540.35047664659,54.176763017592506,15.268768436551067,16.10388422012329,186,2026-02-20 08:19:24,2026-02-20 08:19:24
1700.0,26,16,20.064428329467773,3,19053.10954773168,43991.40513697817,58.64518345253384,9.70144825773389,16.10388422012329,187,2026-02-20 08:19:24,2026-02-20 08:19:24
1700.0,27,5,6.305835247039795,1,5578.026160216294,40465.36926788271,29.0,2.0,6.103884220123291,189,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,6,7.470193386077881,1,6487.117069307204,39549.688021682145,31.0,0.0,6.103884220123291,190,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,13,14.139860153198242,11,-4608.499036914953,78966.47388044879,6.589644566311257,86.09281018327886,11.103884220123291,193,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,16,13.5,1,17396.20797839811,48248.65986058749,55.0,19.0,11.103884220123291,195,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,17,11.417481422424316,1,17850.753432943566,46417.297368186366,56.0,15.0,11.103884220123291,196,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,18,11.5,1,18305.29888748902,50080.02235298861,57.0,23.0,11.103884220123291,197,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,27,20,16.843425750732422,2,5578.026160216294,55864.62856560968,29.0,35.63454119350623,16.10388422012329,198,2026-02-20 08:24:26,2026-02-20 08:24:26
1700.0,28,3,9.461565017700195,1,5123.48070567084,43212.41300648439,28.0,8.0,6.103884220123291,200,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,28,6,7.0,1,18305.29888748902,39549.688021682145,57.0,0.0,6.103884220123291,201,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,28,9,6.303740501403809,1,21487.117069307205,39549.688021682145,64.0,0.0,6.103884220123291,204,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,28,11,13.870366096496582,1,-5785.61020342007,80297.50347760718,4.0,89.0,11.103884220123291,205,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,28,19,19.152935028076172,6,5319.6096043697635,57873.35707674634,28.431483577137634,40.0219380512479,16.10388422012329,210,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,28,22,18.110332489013672,3,16487.117069307205,49466.195095968964,53.0,21.659299271298597,16.10388422012329,213,2026-02-20 08:29:17,2026-02-20 08:29:17
1700.0,29,10,6.834397792816162,4,22108.75584597621,66960.94740595561,65.36760530867181,59.870745410613196,6.103884220123291,218,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,29,12,13.333749771118164,3,-6173.647578708,82128.86597000831,3.1463177743665547,93.0,11.103884220123291,219,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,29,27,16.4471378326416,1,3759.8443420344756,61068.19730739537,25.0,47.0,16.10388422012329,229,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,29,28,24.0,1,16032.571614761748,52369.225468490025,52.0,28.0,16.10388422012329,230,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,29,29,20.5,1,16487.117069307205,50995.703599189175,53.0,25.0,16.10388422012329,231,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,29,30,17.0,1,20123.480705670838,39549.688021682145,61.0,0.0,16.10388422012329,232,2026-02-20 08:34:09,2026-02-20 08:34:09
1700.0,30,6,7.872300148010254,2,16733.16898993605,61983.87855359593,53.54131422538346,49.0,6.103884220123291,234,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,12,6.59316873550415,7,22310.571108384276,67545.4660440036,65.81159888596956,61.14743124528183,6.103884220123291,237,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,17,12.18774127960205,1,4668.935251125386,46417.297368186366,27.0,15.0,11.103884220123291,240,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,18,11.614555358886719,1,5123.48070567084,47790.81923748721,28.0,18.0,11.103884220123291,241,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,28,17.864486694335938,2,3861.7106766453376,62441.719176696206,25.224105936143896,50.0,16.10388422012329,246,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,30,14.370640754699707,14,12670.542821305877,39799.68575144555,44.60353665439708,0.5460365838018786,16.10388422012329,248,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,31,18.779277801513672,5,14313.35690607657,57400.25991255656,48.217727640892605,38.98861523033658,16.10388422012329,249,2026-02-20 08:39:11,2026-02-20 08:39:11
1700.0,30,38,23.5,4,21383.988770661206,39549.688021682145,63.773117742978805,0.0,16.10388422012329,256,2026-02-20 08:39:11,2026-02-20 08:39:11
