height,frame,idx,reflectivity,num,y,x,hdim_1,hdim_2,threshold_value,feature,time,timestr
500.0,1,4,3.259993076324463,1,-1406.6135343851083,49178.30831732735,5.0,21.0,2.938491329550743,86,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,7,2.9989230632781982,1,-483.536611308185,49178.30831732735,7.0,21.0,2.938491329550743,88,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,28,5.1820526123046875,8,9448.78417879044,60758.66972872773,28.52002837854702,46.25674314412375,2.938491329550743,107,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,63,1.5,3,20926.087916645025,43041.76849261305,53.387519810565294,7.616219939913526,2.938491329550743,138,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,66,6.73169469833374,4,22014.470215436355,71999.15412534351,55.745681457946496,70.77221525550102,2.938491329550743,140,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,71,4.652124881744385,2,23196.549945960556,53445.55428447654,58.306854207415604,30.3068542074156,2.938491329550743,145,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,75,5.374154090881348,4,24646.04413820267,72293.96899627185,61.44742495727352,71.41520585014473,2.938491329550743,149,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,81,3.5,2,26285.694157922582,44372.080507338185,65.0,10.517627561300642,2.938491329550743,154,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,85,10.5,1,-3714.305842077416,41383.71093513838,0.0,4.0,7.938491329550743,157,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,88,11.922813415527344,14,4053.236527756148,54063.63067109324,16.829675134639388,31.65487746728194,7.938491329550743,158,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,89,8.297721862792969,1,3208.771080999507,62016.46871152097,15.0,49.0,7.938491329550743,159,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,91,9.09640121459961,1,4131.848004076431,62474.974439885016,17.0,50.0,7.938491329550743,161,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,92,9.299274444580078,1,4593.386465614893,64308.997353341256,18.0,54.0,7.938491329550743,162,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,101,10.500000953674316,5,13220.601521574301,39840.722800620366,36.69229928791205,0.6347462222045233,7.938491329550743,169,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,104,8.440705299377441,3,21079.004992314934,65631.42505943902,53.718840141183435,56.884211961355774,7.938491329550743,172,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,105,9.499999046325684,2,21208.771080999504,48572.436461378646,54.0,19.67859479507387,7.938491329550743,173,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,106,8.28033447265625,1,25824.15569638412,60182.44579806473,64.0,45.0,7.938491329550743,174,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,109,14.295326232910156,2,3276.3097500326003,45051.756762050834,15.146333782905035,12.0,12.938491329550743,176,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,110,13.127679824829102,1,9670.309542537969,44134.74530532272,29.0,10.0,12.938491329550743,177,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,1,111,15.01390552520752,1,11054.924927153354,50095.31977405547,32.0,23.0,12.938491329550743,178,2026-02-20 16:39:43,2026-02-20 16:39:43
500.0,2,5,6.648259162902832,5,-2356.621919844583,49189.822613770935,2.9416484981711384,21.025112655592483,2.938491329550743,183,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,6,3.787766456604004,5,-1784.7915362058784,44275.433202393455,4.180614329388331,10.306839998646701,2.938491329550743,184,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,37,3.527684450149536,7,15196.246207507818,55004.86733833099,40.972862774101344,33.70771259890846,2.938491329550743,206,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,55,3.000000238418579,1,19362.61723484566,40008.1937500462,50.0,1.0,2.938491329550743,223,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,59,2.842965841293335,5,21691.51835734103,47058.50743024352,55.045952432073285,16.37671885878665,2.938491329550743,227,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,67,4.692276477813721,2,22593.386465614894,75316.34120686869,57.0,78.00699309210704,2.938491329550743,235,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,69,3.174776315689087,1,23978.001850230277,41842.21666350243,60.0,5.0,2.938491329550743,237,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,71,4.301296710968018,2,24574.331390918123,72103.59473553023,61.292047338157,71.0,2.938491329550743,239,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,78,11.020336151123047,1,2747.232619461046,41383.71093513838,14.0,4.0,7.938491329550743,243,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,81,9.842682838439941,1,3670.309542537969,65684.51453843343,16.0,57.0,7.938491329550743,246,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,89,8.40927505493164,1,8285.694157922584,57889.917156244446,26.0,40.0,7.938491329550743,253,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,93,8.868090629577637,1,10593.386465614893,63391.985896613136,31.0,52.0,7.938491329550743,257,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,98,8.470878601074219,1,17516.463388691816,61557.962983156904,46.0,48.0,7.938491329550743,260,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,99,8.678133964538574,2,25626.834816683408,62474.974439885016,63.57247142731512,50.0,7.938491329550743,261,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,101,13.0,1,2747.232619461046,46885.77967550707,14.0,16.0,12.938491329550743,262,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,102,14.5,1,7362.617234845662,50553.825502419524,24.0,24.0,12.938491329550743,263,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,2,103,13.75700569152832,2,11384.0541647284,46885.77967550707,32.71311334807927,16.0,12.938491329550743,264,2026-02-20 16:48:29,2026-02-20 16:48:29
500.0,3,1,5.078027725219727,3,-3630.19159590653,39757.13965247543,0.1822475333702533,0.4524515572214862,2.938491329550743,266,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,3,5.768052101135254,1,-3252.7673805389545,48261.296860599236,1.0,19.0,2.938491329550743,268,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,15,6.2854790687561035,5,5115.2684840673555,66828.21929656483,19.13074437331367,59.49441759912606,2.938491329550743,278,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,20,5.549888610839844,5,7014.2501285496755,66786.97727500214,23.245204603025364,59.404468839467484,2.938491329550743,283,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,61,3.8806262016296387,1,19362.61723484566,42759.228120230546,50.0,7.0,2.938491329550743,317,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,72,4.97014045715332,1,22593.386465614894,44593.25103368678,57.0,11.0,2.938491329550743,325,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,77,1.5,4,26203.562463858878,57472.964099484845,64.82204799619531,39.09062628672648,2.938491329550743,330,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,96,11.420205116271973,1,11516.463388691815,45968.76821877895,33.0,14.0,7.938491329550743,344,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,97,8.117380142211914,1,13824.155696384123,49178.30831732735,38.0,21.0,7.938491329550743,345,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,98,7.951787948608398,2,19362.61723484566,58804.312949191946,50.0,41.994295242962515,7.938491329550743,346,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,100,10.0,1,22131.848004076433,63391.985896613136,56.0,52.0,7.938491329550743,348,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,101,4.877129077911377,3,23288.97829474821,52246.249206076434,58.50711562978885,27.691172430267013,7.938491329550743,349,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,103,15.182489395141602,2,2285.694157922584,43374.776809383504,13.0,8.34251035717531,12.938491329550743,350,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,104,12.945899963378906,1,5516.4633886918145,52846.35414423981,20.0,29.0,12.938491329550743,351,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,105,16.5,1,9208.771080999508,41383.71093513838,28.0,4.0,12.938491329550743,352,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,3,106,14.609078407287598,1,10593.386465614893,57431.41142788039,31.0,39.0,12.938491329550743,353,2026-02-20 16:57:07,2026-02-20 16:57:07
500.0,4,50,7.052840232849121,2,19933.243259311355,50095.31977405547,51.236356386342344,23.0,2.938491329550743,397,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,62,4.79443883895874,4,26094.238625712722,72770.00655800501,64.58517968021197,72.45344274073202,2.938491329550743,409,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,63,4.098000526428223,2,26285.694157922582,52271.99228754609,65.0,27.747318035168192,2.938491329550743,410,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,67,10.0,1,-3252.7673805389545,48719.8025889633,1.0,20.0,7.938491329550743,413,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,77,11.513726234436035,2,4612.82636139997,61099.45725479285,18.042119774201,47.0,7.938491329550743,421,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,83,5.864781379699707,9,10743.2448566174,63537.53824604452,31.324693180505434,52.31744935870422,7.938491329550743,427,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,86,2.238027811050415,4,22103.063238899224,60360.803515875275,55.93763300878271,45.38899779605136,7.938491329550743,429,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,90,14.202364921569824,5,2094.066478947576,43555.11027346117,12.584806695554148,8.735817251553925,12.938491329550743,432,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,92,13.830198287963867,2,4131.848004076431,48968.579424079355,17.0,20.54258173829953,12.938491329550743,434,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,4,93,14.999999046325684,1,11516.463388691815,53304.85987260387,33.0,30.0,12.938491329550743,435,2026-02-20 17:05:52,2026-02-20 17:05:52
500.0,5,1,6.999999523162842,1,-2329.690457462031,43217.7338485946,3.0,8.0,2.938491329550743,436,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,2,4.454409122467041,1,-945.0750728466464,42300.72239186649,6.0,6.0,2.938491329550743,437,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,12,3.000000238418579,1,6439.540311768738,44134.74530532272,22.0,10.0,2.938491329550743,446,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,20,4.915141582489014,32,11287.754429446342,54107.95971496792,32.50446392163481,31.75155901591349,2.938491329550743,453,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,24,4.724201679229736,6,11520.393832024882,68634.29462797886,33.00851596055498,63.43346398325317,2.938491329550743,457,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,49,3.847292423248291,1,23054.924927153355,51012.33123078358,58.0,25.0,2.938491329550743,481,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,50,3.0537428855895996,1,23054.924927153355,52387.84841587576,58.0,28.0,2.938491329550743,482,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,58,4.8872528076171875,1,26285.694157922582,52387.84841587576,65.0,28.0,2.938491329550743,488,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,61,9.492782592773438,3,3504.514203534184,53974.49182744374,15.6407767654918,31.460465842442378,7.938491329550743,489,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,68,9.25170612335205,1,8747.232619461045,62933.48016824908,27.0,51.0,7.938491329550743,496,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,69,8.51072883605957,2,18439.54031176874,64961.813031741855,48.0,55.42378957996848,7.938491329550743,497,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,70,8.0,1,23516.463388691816,68894.05463698183,59.0,64.0,7.938491329550743,498,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,72,9.550467491149902,4,26075.997038887468,59863.35449426421,64.54565624209059,44.30406255786806,7.938491329550743,500,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,5,74,17.040081024169922,2,4131.848004076431,48946.563961014166,17.0,20.494566061060908,12.938491329550743,501,2026-02-20 17:14:38,2026-02-20 17:14:38
500.0,6,3,6.337887763977051,6,-2269.849588377684,42887.57277642533,3.129655216349419,7.279919417043523,2.938491329550743,503,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,32,5.33097505569458,18,21207.363464962134,58371.60639796117,53.996950165252365,41.0505631923845,2.938491329550743,523,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,41,3.7491824626922607,1,22593.386465614894,73020.60619225835,57.0,73.0,2.938491329550743,532,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,49,4.5664496421813965,1,25362.61723484566,73479.11192062241,63.0,74.0,2.938491329550743,540,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,54,11.462854385375977,1,-3714.305842077416,48719.8025889633,0.0,20.0,7.938491329550743,544,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,56,8.166094779968262,1,2747.232619461046,55138.8827860601,14.0,34.0,7.938491329550743,545,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,57,8.618864059448242,1,3208.771080999507,49178.30831732735,15.0,21.0,7.938491329550743,546,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,59,11.5,1,4131.848004076431,62474.974439885016,17.0,50.0,7.938491329550743,548,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,60,9.797811508178711,1,9670.309542537969,52387.84841587576,29.0,28.0,7.938491329550743,549,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,61,8.55735969543457,1,10131.84800407643,53763.365600967925,30.0,31.0,7.938491329550743,550,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,63,8.710561752319336,2,17054.924927153355,64162.66802420742,45.0,53.680856050248416,7.938491329550743,551,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,65,13.598546981811523,1,2747.232619461046,44134.74530532272,14.0,10.0,12.938491329550743,552,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,66,13.399014472961426,1,11516.463388691815,61557.962983156904,33.0,48.0,12.938491329550743,553,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,6,67,14.713727951049805,1,12901.078773307201,61099.45725479285,36.0,47.0,12.938491329550743,554,2026-02-20 17:23:24,2026-02-20 17:23:24
500.0,7,8,2.999999761581421,6,2058.572808158316,48193.45534815122,12.507903742177419,18.852037808360496,2.938491329550743,560,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,13,3.6303493976593018,26,4492.758208608573,52856.52335359497,17.78197210981964,29.02217902356735,2.938491329550743,564,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,30,6.14618444442749,9,10542.948576928155,55500.70935673075,30.890717907845403,34.78914296657022,2.938491329550743,577,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,48,8.486163139343262,1,-3714.305842077416,47344.28540387112,0.0,17.0,7.938491329550743,591,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,52,8.39750862121582,1,5516.4633886918145,66601.52599516153,20.0,59.0,7.938491329550743,593,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,57,11.081095695495605,16,13257.050619712036,62818.93855920992,36.77127233387714,50.75018499889229,7.938491329550743,598,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,59,8.730515480041504,1,18439.54031176874,61099.45725479285,48.0,47.0,7.938491329550743,600,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,60,8.879165649414062,1,19362.61723484566,65226.00881006937,50.0,56.0,7.938491329550743,601,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,62,15.5,1,439.5403117687383,40466.69947841026,9.0,2.0,12.938491329550743,602,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,7,63,17.32773208618164,2,5978.001850230277,58155.844318012074,21.0,40.57998656356258,12.938491329550743,603,2026-02-20 17:32:09,2026-02-20 17:32:09
500.0,8,5,4.820617198944092,1,-945.0750728466464,53304.85987260387,6.0,30.0,2.938491329550743,608,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,14,6.616664409637451,18,3003.488745786618,61435.75582171467,14.55522160703874,47.733466445712104,2.938491329550743,614,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,39,3.5886847972869873,1,11978.001850230277,43676.23957695866,34.0,9.0,2.938491329550743,638,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,48,3.207183599472046,14,16930.95765309526,62539.34202765709,44.731404239540794,50.14038556944912,2.938491329550743,645,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,59,8.857407569885254,1,8285.694157922584,57889.917156244446,26.0,40.0,7.938491329550743,653,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,60,8.500000953674316,1,12901.078773307201,52846.35414423981,36.0,29.0,7.938491329550743,654,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,62,8.0896577835083,2,13539.146348279428,68152.41233467394,37.38247974577316,62.38247974577316,7.938491329550743,656,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,63,8.185047149658203,1,23054.924927153355,71645.08900716617,58.0,70.0,7.938491329550743,657,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,8,65,13.790431022644043,2,2285.694157922584,43562.156506865475,13.0,8.751185071339822,12.938491329550743,658,2026-02-20 17:40:55,2026-02-20 17:40:55
500.0,9,8,5.589196681976318,9,2007.5748784388227,57209.89652945014,12.397408227785183,38.5168764865368,2.938491329550743,664,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,37,5.791877269744873,4,14060.76399919752,71844.92023433968,38.51265132276236,70.4358314734398,2.938491329550743,687,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,38,3.43122935295105,4,14066.932295583521,77251.29791009167,38.52601596493203,82.2271294688692,2.938491329550743,688,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,44,5.961277961730957,5,16480.13623244159,62037.868708901384,43.75462449479117,49.046673347913824,2.938491329550743,694,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,52,3.315031051635742,2,23857.03505569303,76230.14629080675,59.73790527850263,80.0,2.938491329550743,702,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,53,5.361540794372559,4,24156.953950282983,70901.74616549606,60.387729550114194,68.37877087310916,2.938491329550743,703,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,57,8.730425834655762,2,-2329.690457462031,48996.935191190845,3.0,20.60442560492397,7.938491329550743,705,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,59,9.224499702453613,2,3039.3850345072306,47344.28540387112,14.632996899266734,17.0,7.938491329550743,707,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,63,12.159526824951172,1,8747.232619461045,46885.77967550707,27.0,16.0,7.938491329550743,711,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,65,11.007211685180664,1,11516.463388691815,58348.4228846085,33.0,41.0,7.938491329550743,712,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,66,8.05640697479248,1,11978.001850230277,53763.365600967925,34.0,31.0,7.938491329550743,713,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,67,10.134504318237305,1,26285.694157922582,60182.44579806473,65.0,45.0,7.938491329550743,714,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,9,69,15.823647499084473,1,8747.232619461045,62933.48016824908,27.0,51.0,12.938491329550743,715,2026-02-20 17:49:34,2026-02-20 17:49:34
500.0,10,1,3.472543954849243,1,-3714.305842077416,63850.49162497719,0.0,53.0,2.938491329550743,716,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,10,4.130712985992432,3,3684.1794451846126,46192.81285691359,16.030051455734394,14.488640870276635,2.938491329550743,724,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,17,6.235980987548828,6,5555.4161901908965,52550.39642179926,20.084397736581344,28.3545168486847,2.938491329550743,731,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,20,4.4834747314453125,2,8747.232619461045,56579.97353987366,27.0,37.14301581128626,2.938491329550743,734,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,33,4.576165199279785,4,14996.800777841552,78643.80867770666,40.540731009824434,85.26419243552711,2.938491329550743,747,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,34,3.7721219062805176,7,15822.25401414698,54664.24486268452,42.32921302181952,32.96481571763763,2.938491329550743,748,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,36,5.183582305908203,5,15945.207370076643,60698.57270485791,42.595611959667124,46.125671665291314,2.938491329550743,750,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,38,4.720216751098633,5,16331.636220441644,64319.21757835994,43.43287446879129,54.022290288618954,2.938491329550743,752,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,43,3.9646666049957275,5,22889.21418796029,72766.4738782961,57.64096006508169,72.44573797394206,2.938491329550743,757,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,10,46,8.69911003112793,2,3041.0822440371708,61099.45725479285,14.636674186581605,47.0,7.938491329550743,759,2026-02-20 17:58:20,2026-02-20 17:58:20
500.0,11,1,3.499999523162842,2,-3252.7673805389545,47846.68218910722,1.0,18.095726299927907,2.938491329550743,760,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,16,4.667542934417725,1,3670.309542537969,66601.52599516153,16.0,59.0,2.938491329550743,774,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,18,4.259366035461426,1,5054.924927153354,68894.05463698183,19.0,64.0,2.938491329550743,776,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,19,4.420224666595459,10,6250.374782246433,52058.81506193183,21.59014135270167,27.28237896804929,2.938491329550743,777,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,22,5.090179920196533,1,5516.4633886918145,77147.15774753486,20.0,82.0,2.938491329550743,780,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,24,4.552358150482178,8,8131.06706048635,61944.02566899825,25.664974622221493,48.84200188123888,2.938491329550743,781,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,45,3.7878549098968506,5,21398.269158552877,59783.23307095284,54.4105791680323,44.12931790724561,2.938491329550743,800,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,47,10.0,1,3670.309542537969,45968.76821877895,16.0,14.0,7.938491329550743,801,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,48,11.846555709838867,1,7824.155696384123,46427.27394714301,25.0,15.0,7.938491329550743,802,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,49,9.294957160949707,1,14285.694157922584,62933.48016824908,39.0,51.0,7.938491329550743,803,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,11,50,8.173541069030762,1,15670.30954253797,64308.997353341256,42.0,54.0,7.938491329550743,804,2026-02-20 18:06:58,2026-02-20 18:06:58
500.0,12,1,5.544363021850586,1,-1868.1519959235698,47802.79113223518,4.0,18.0,2.938491329550743,805,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,2,4.728325366973877,1,-945.0750728466464,49178.30831732735,6.0,21.0,2.938491329550743,806,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,6,5.651159763336182,1,4131.848004076431,43217.7338485946,17.0,8.0,2.938491329550743,809,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,8,3.7188615798950195,21,5103.577196479292,55974.518948425626,19.1054132502062,35.82252065933192,2.938491329550743,811,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,10,6.155377388000488,1,4593.386465614893,45510.26249041489,18.0,13.0,2.938491329550743,812,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,17,3.8351573944091797,17,14495.745054680945,64002.120234860566,39.45511027630978,53.330701669583014,2.938491329550743,819,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,19,4.396429061889648,4,16131.848004076432,57359.76512594249,43.0,38.84373957072786,2.938491329550743,821,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,32,9.160433769226074,2,2168.600690502779,62474.974439885016,12.746297487257088,50.0,7.938491329550743,830,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,34,6.0,4,19362.42805027749,66220.31093675861,49.999590100102296,58.1685707836997,7.938491329550743,832,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,12,36,10.847725868225098,3,24027.02391612759,69093.97491380115,60.10621447611084,64.43602569052439,7.938491329550743,834,2026-02-20 18:15:37,2026-02-20 18:15:37
500.0,13,3,3.1995608806610107,1,1824.155696384123,55138.8827860601,12.0,34.0,2.938491329550743,836,2026-02-20 18:24:23,2026-02-20 18:24:23
500.0,13,4,5.0,3,2506.6815803679624,64308.997353341256,13.478806081964986,54.0,2.938491329550743,837,2026-02-20 18:24:23,2026-02-20 18:24:23
500.0,13,12,3.249934196472168,2,5978.001850230277,47700.170897384894,21.0,17.776185490165126,2.938491329550743,845,2026-02-20 18:24:23,2026-02-20 18:24:23
