frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
0,22,55.00338665015448,108.33318622671662,15,10.0,19,2026-02-20 16:30:58+00:00,2026-02-20 16:30:58,24678.78493957842,63551.02963888105,12.324641227722168
0,23,57.91121088643782,121.70782822491199,83,10.0,20,2026-02-20 16:30:58+00:00,2026-02-20 16:30:58,25851.294712273317,68927.77014066813,12.432045936584473
0,25,23.0,92.0,1,15.0,21,2026-02-20 16:30:58+00:00,2026-02-20 16:30:58,11774.193548387097,56984.92462311558,18.33962631225586
1,2,12.809460924764386,150.8938095281973,15,5.0,22,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,7665.105211598543,80660.8279510341,6.831940650939941
1,3,34.0,169.0,1,5.0,23,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,16209.677419354839,87939.69849246231,5.537245750427246
1,4,36.94209338386645,145.52894611319326,20,5.0,24,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,17396.005396720342,78504.0989399772,6.674655437469482
1,5,46.76286647633448,60.8181492457817,5,5.0,25,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,21355.994546909064,44449.5072344851,6.147516250610352
1,6,54.422563270369,77.28089411219594,46,5.0,26,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,24444.58196385847,51067.69612550591,6.016777038574219
1,8,3.0618774991379967,73.53771910924254,168,10.0,27,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,3734.6280238459667,49562.90215446937,14.162840843200684
1,9,8.919740941472268,94.17014510549583,292,10.0,28,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,6096.6697344646245,57857.34476602848,10.309419631958008
1,10,4.574355817792855,128.68916095691668,9,10.0,29,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,4344.498313626152,71734.33606308208,10.983678817749023
1,11,9.395009006850179,107.6578128943842,54,10.0,30,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,6288.31008340733,63279.52277161174,12.605191230773926
1,13,22.0,82.16181275651155,2,10.0,32,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,11370.967741935485,53029.874474979515,11.031440734863281
1,14,36.834726623510726,114.14417450218936,17,10.0,33,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,17352.71234818981,65887.10532751332,12.562980651855469
1,15,42.338553889873396,83.0,2,10.0,34,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,19571.997536239272,53366.83417085427,11.461889266967773
1,16,43.780536727495786,94.21946327250421,2,10.0,35,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,20153.442228828946,57877.17116482582,10.239571571350098
1,19,57.7101444370266,125.97507680433243,49,10.0,38,2026-02-20 16:39:43+00:00,2026-02-20 16:39:43,25770.219531059112,70643.24695651555,11.718284606933594
2,2,4.862515206002396,138.05372034886906,159,5.0,40,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,4460.691615323547,75498.98305482174,8.759255409240723
2,4,46.0949017331839,148.16002173529438,18,5.0,42,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,21086.65392467093,79561.81778303292,7.099738597869873
2,7,4.1376948509057385,85.94473927845326,217,10.0,44,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,4168.425343107153,54550.64895616212,14.06093692779541
2,8,5.328326153356295,105.42256333153145,108,10.0,45,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,4648.518610224312,62380.92998252521,13.348984718322754
2,9,19.583868580340614,91.38821901562918,89,10.0,46,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,10396.721201750248,56738.9825188459,13.772705078125
2,11,36.230596671895626,125.12788749082013,22,10.0,48,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,17109.111561248235,70302.66833801815,12.464763641357422
2,14,41.70101238888682,83.50102318349776,13,10.0,51,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,19314.92435035759,53568.25052602925,14.273370742797852
2,18,52.74081587542664,108.65251160148281,9,10.0,55,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,23766.458014284937,63679.401648837316,11.533934593200684
2,19,56.347123297235484,90.68653582298126,5,10.0,56,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,25220.614232756245,56456.89882330905,11.172926902770996
2,20,61.06280970507765,130.56802454295527,8,10.0,57,2026-02-20 16:48:29+00:00,2026-02-20 16:48:29,27122.10068753131,72489.65810772071,10.710057258605957
3,2,5.402347986331842,144.27938543777532,73,5.0,59,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,4678.366123520904,78001.76299006044,5.597085475921631
3,4,61.42941305742987,141.31945324697895,15,5.0,61,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,27269.9246199314,76811.84050129807,6.012923717498779
3,6,0.25279887179076704,74.13294732694376,32,10.0,62,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,2601.93502894789,49802.1898801784,10.953099250793457
3,9,3.0,117.17759384302622,2,10.0,64,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,3709.677419354839,67106.57038915627,10.659777641296387
3,10,17.97825379782459,74.20653852852011,43,10.0,65,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,9749.295886219592,49831.77428282216,11.703917503356934
3,11,36.36204046444436,135.22846233096257,7,10.0,66,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,17162.11309050176,74363.20093707039,11.735307693481445
3,13,42.49431004635404,99.95142624859412,65,10.0,68,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,19634.802438045983,60181.47788888206,11.145919799804688
3,14,47.838708656293925,126.40339637800487,13,10.0,69,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,21789.801877537873,70815.4357298512,12.335874557495117
3,15,54.9640406412239,109.18870568856357,33,10.0,70,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,24662.919613396738,63894.95706072908,12.436923027038574
3,17,10.0,95.41668252471693,2,15.0,71,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,6532.258064516129,58358.46533656962,18.051578521728516
3,18,21.566850449944475,104.32388327346001,43,15.0,72,2026-02-20 16:57:07+00:00,2026-02-20 16:57:07,11196.310665300192,61939.24955716986,21.196155548095703
4,2,7.588191887482028,136.4773341090004,30,5.0,73,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,5559.754793339528,74865.25994331675,6.822279453277588
4,3,36.44364849995548,145.47768303198214,59,5.0,74,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,17195.01955643366,78483.49066612347,8.05369758605957
4,4,55.0,80.0,1,5.0,75,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,24677.419354838712,52160.804020100506,6.140646457672119
4,6,2.00175162761372,84.84273100255079,105,10.0,76,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,3307.1579143603713,54107.63055378927,13.807577133178711
4,7,4.253524677081816,67.50297966983807,11,10.0,77,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,4215.130918178152,47136.876249181136,10.96241569519043
4,9,17.247159782234363,93.07902917804383,82,10.0,78,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,9454.499912191275,57418.70519720355,12.527228355407715
4,10,18.0,76.65976815061666,2,10.0,79,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,9758.064516129032,50817.99724647906,10.643264770507812
4,12,53.98225347801043,111.40033788049712,36,10.0,81,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,24267.03769274614,64784.05542934557,10.047537803649902
4,13,56.484599015776475,93.61300555132561,13,10.0,82,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,25276.04799023245,57633.369065859544,11.835688591003418
4,14,59.47519114997703,125.9313944263973,6,10.0,83,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,26481.93191531332,70625.68620156676,10.433040618896484
4,16,7.817639720959111,108.19817026853865,11,15.0,84,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,5652.2740810319,63496.751866749204,16.050521850585938
4,17,21.891254389114792,116.36932288446877,25,15.0,85,2026-02-20 17:05:52+00:00,2026-02-20 17:05:52,11327.118705288223,66781.63734048996,17.27847671508789
5,2,4.1866390302755105,137.81550893903713,8,5.0,86,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,4188.160899304641,75403.21967398479,5.794008731842041
5,4,30.569764778072216,144.83555396626087,13,5.0,88,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,14826.518055674282,78225.34832814508,5.442218780517578
5,5,44.20796690262769,146.13781170131946,28,5.0,89,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,20325.793105898265,78748.86902565607,7.757251262664795
5,7,4.389706467123543,98.10759250855351,165,10.0,90,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,4270.042930291751,59440.23819439337,12.445840835571289
5,8,7.226236449486859,79.42949815774908,46,10.0,91,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,5413.8050199543795,51931.456545828776,11.11097240447998
5,9,9.948263367579393,121.54690485189128,3,10.0,92,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,6511.396519185239,68863.07732739348,10.046563148498535
5,11,20.930786852931494,106.86753379884766,40,10.0,93,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,10939.83340844012,62961.82263270258,13.005626678466797
5,12,21.615622813567857,134.78464685909793,74,10.0,94,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,11215.97694095478,74184.7826569238,10.765246391296387
5,13,35.0,122.0,1,10.0,95,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,16612.903225806454,69045.22613065326,10.964083671569824
5,15,54.89270714183823,125.19457508259116,17,10.0,97,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,24634.156105579932,70329.47742013715,12.329373359680176
5,16,56.56783231876489,112.58517626390221,25,10.0,98,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,25309.609805953587,65260.372367397875,12.4463472366333
5,18,21.969353580167837,92.09306262563325,17,15.0,99,2026-02-20 17:14:38+00:00,2026-02-20 17:14:38,11358.610314583806,57022.336733922915,17.856874465942383
6,4,7.036186785695929,136.17614231057692,65,5.0,101,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,5337.172091006423,74744.17781329725,7.648659706115723
6,6,20.78039124013874,70.34882728512017,8,5.0,102,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,10879.190016184975,48280.93559200811,7.092514514923096
6,7,37.0,144.0,1,5.0,103,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,17419.354838709678,77889.44723618092,6.0379486083984375
6,8,39.967785884550274,95.38745954313055,6,5.0,104,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,18616.042695383174,58346.717404273586,5.575810432434082
6,10,0.0,66.0,1,10.0,105,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,2500.0,46532.66331658291,12.842813491821289
6,11,5.888415149546412,87.28227020081134,20,10.0,106,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,4874.360947397748,55088.349829471896,12.488602638244629
6,12,7.343883759143133,106.96861061839995,70,10.0,107,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,5461.243451267393,63002.45653001003,10.960274696350098
6,14,16.582064449426696,82.59975276209224,20,10.0,109,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,9186.316310252701,53205.93075863004,12.34504508972168
6,16,19.786909534593647,146.03184887380078,28,10.0,110,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,10478.592554271632,78706.27090404052,12.621988296508789
6,17,47.74174474455616,125.07975106911843,5,10.0,111,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,21750.70352603071,70283.31701271093,11.952677726745605
6,18,55.50856458927146,108.5900305512432,16,10.0,112,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,24882.48572148043,63654.28363869074,11.95313549041748
6,20,25.100771289629897,103.44497285638786,76,15.0,113,2026-02-20 17:23:24+00:00,2026-02-20 17:23:24,12621.278745818508,61585.91873623633,22.889095306396484
7,2,0.6852812998173871,72.03662496988116,8,5.0,115,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,2776.323104765075,48959.447224072836,7.781358242034912
7,4,2.7749112296421856,46.44848491594836,7,5.0,116,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,3618.9158184041075,38672.75775515512,6.897259712219238
7,5,6.57975700808292,120.94487903385414,39,5.0,117,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,5153.127825839888,68621.05689803182,7.280745029449463
7,8,19.372750768207776,161.32176653057942,66,5.0,120,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,10311.593051696684,84852.97146957967,7.592968463897705
7,10,36.72644923856106,144.13504017987665,13,5.0,122,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,17309.052112323006,77943.73474567907,5.758993148803711
7,14,49.52359248097133,154.5103788202859,8,5.0,126,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,22469.1905165207,82114.72515388379,5.7475690841674805
7,17,4.675832309413984,106.82459642380199,26,10.0,128,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,4385.416253795961,62944.56137640281,11.471060752868652
7,19,11.243640279796322,84.18440836043119,3,10.0,130,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,7033.725919272711,53842.97823534923,11.64600658416748
7,23,48.96374744317558,119.68858895696685,26,10.0,132,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,22243.446549667573,68116.0156610922,12.295509338378906
7,25,21.128345014245543,92.52995292410074,7,15.0,133,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,11019.493957357074,57197.97102476412,20.833171844482422
7,26,27.028254164413465,114.49601051083769,90,15.0,134,2026-02-20 17:32:09+00:00,2026-02-20 17:32:09,13398.489582424785,66028.54693903023,20.41791534423828
8,2,6.481277032008069,146.49351842459603,5,5.0,135,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,5113.4181580677705,78891.86670335519,6.768518924713135
8,3,9.28033782042889,48.55573040972986,10,5.0,136,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,6242.071701785842,39519.89162200195,13.72732925415039
8,4,51.522533531323646,166.54886931888174,52,5.0,137,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,23275.215133598245,86954.31932417357,7.653903007507324
8,7,2.552335527656931,105.55777133303835,25,10.0,138,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,3529.167551474569,62435.284958005366,14.325631141662598
8,9,19.094570577072776,92.12712134548171,60,10.0,140,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,10199.42361978741,57036.028681600685,11.73304271697998
8,12,51.67840085241503,131.616832265203,20,10.0,142,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,23338.06485984477,72911.28935284542,12.260357856750488
8,13,55.0,85.0,1,10.0,143,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,24677.419354838712,54170.85427135679,14.795592308044434
8,15,28.48514273372473,126.92823721045502,47,15.0,144,2026-02-20 17:40:55+00:00,2026-02-20 17:40:55,13985.944650695455,71026.4270192784,17.73157501220703
9,2,0.8894417859484697,66.73280140431295,12,5.0,146,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,2858.6458814308344,46827.25684595496,7.707579612731934
9,5,6.3301378986742955,130.28503859986824,29,5.0,148,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,5052.474959142862,72375.8949145199,8.739984512329102
9,6,6.753531888915441,159.0,2,5.0,149,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,5223.198342304614,83919.59798994975,5.928885459899902
9,7,8.148612492153726,56.423097585151694,6,5.0,150,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,5785.730843610373,42682.65229553837,9.280189514160156
9,9,29.378271710554845,76.50727700741649,17,5.0,151,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,14346.077302643083,50756.69427433829,7.353972911834717
9,10,45.25450749434072,138.40489568856387,38,5.0,152,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,20747.7852799761,75640.15907077944,6.291840076446533
9,11,54.84986138186053,175.88886935556462,76,5.0,153,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,24616.87958945989,90709.0932082672,6.296341896057129
9,13,0.9354255399113665,95.82935880304277,22,10.0,154,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,2877.187717706196,58524.36534795689,16.331058502197266
9,14,22.181808664664594,93.3679899762961,59,10.0,155,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,11444.277687364756,57534.87034222959,12.763513565063477
9,16,47.22697839141853,124.62275922407994,7,10.0,156,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,21543.136448152633,70099.6016981226,11.277674674987793
9,17,53.0,109.0,1,10.0,157,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,23870.967741935485,63819.09547738694,11.938958168029785
9,19,30.0,138.787852652465,2,15.0,158,2026-02-20 17:49:34+00:00,2026-02-20 17:49:34,14596.774193548388,75794.1116190814,15.920740127563477
10,1,13.657155393564407,71.90386188556246,88,5.0,159,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,8006.917497405004,48906.07512987436,4.35242223739624
10,4,7.533052422585025,138.5688550244728,53,5.0,160,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,5537.521138139124,75706.07237164736,11.153714179992676
10,5,23.675895860718462,130.54509804244807,16,5.0,161,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,12046.732201902607,72480.44142409973,7.288635730743408
10,7,29.527753393572258,75.768705774682,17,5.0,162,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,14406.352174827523,50459.781215952564,12.196391105651855
10,8,52.13290503134382,128.88590524284442,373,5.0,163,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,23521.33267392896,71813.42924335453,6.25430154800415
10,9,39.64317897691058,138.73697581389203,46,5.0,164,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,18485.152813270397,75773.65861865006,9.427616119384766
10,10,38.53978772027406,84.62118188546086,5,5.0,165,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,18040.23698398148,54018.56558209482,7.710376739501953
10,12,57.107153822487085,186.3157560174172,80,5.0,167,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,25527.078154228664,94900.8064391627,7.267747402191162
10,13,58.70595671897651,113.7013751260444,41,5.0,168,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,26171.756741522786,65709.09552805805,10.01414966583252
10,16,6.753005801361975,109.39461707523652,8,10.0,170,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,5222.986210226603,63977.73550763278,11.138522148132324
10,17,10.834401774902693,95.2221224092029,8,10.0,171,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,6868.710393105925,58280.25021475494,13.811009407043457
10,20,29.72404583699491,100.31462263357112,7,10.0,174,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,14485.502353626982,60327.48648585774,11.358031272888184
10,21,31.21069424452728,150.85800697797413,75,10.0,175,2026-02-20 17:58:20+00:00,2026-02-20 17:58:20,15084.957356664225,80646.43496601975,13.711750984191895
11,3,4.910371346398249,120.5161169929777,33,5.0,177,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,4479.988446128326,68448.69024843325,8.03056812286377
11,4,8.260703306808637,144.90852296284518,37,5.0,178,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,5830.928752745418,78254.68259812873,8.603806495666504
11,7,31.718301347297736,146.3218767215887,21,5.0,181,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,15289.63764003941,78822.865013704,7.362484455108643
11,8,33.1217255922825,165.89885664624978,131,5.0,182,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,15855.534513017139,86693.00769698485,8.036417961120605
11,9,31.78746562102759,86.516254509274,17,5.0,183,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,15317.52646009177,54780.403822823726,7.311342239379883
11,10,42.10688641669464,136.51377580081626,37,5.0,184,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,19478.583232538163,74879.90986967488,7.181703567504883
11,12,43.96391394575058,94.4569914817297,8,5.0,186,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,20227.384655544593,57972.659892152646,5.189260959625244
11,14,60.159338510101996,135.1692680203118,116,5.0,188,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,26757.79778633145,74339.40422927108,5.99514102935791
11,16,56.58296350497739,169.01133408821084,17,5.0,190,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,25315.711090716693,87944.2549098335,5.849615097045898
11,17,59.563193665073335,188.39445564359207,47,5.0,191,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,26517.4168004328,95736.46458033852,8.05578327178955
11,20,7.831642212393129,104.53356148202184,53,10.0,193,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,5657.920246932714,62023.54230433039,12.761709213256836
11,21,19.237222006970224,92.80720701578208,12,10.0,194,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,10256.944357649285,57309.4299560933,12.2040433883667
11,22,32.52871645424804,111.26647304615891,14,10.0,195,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,15616.417925100017,64730.24042056639,12.786556243896484
11,23,57.19724044546137,113.61649297486683,3,10.0,196,2026-02-20 18:06:58+00:00,2026-02-20 18:06:58,25563.403405427973,65674.97205019773,13.21133804321289
12,2,4.0,72.0,1,5.0,197,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,4112.903225806452,48944.72361809046,5.8514790534973145
12,3,8.622701606833271,133.43134824994928,44,5.0,198,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,5976.895809206964,73640.74301505499,7.535135269165039
12,7,41.39263843680882,164.0110547920285,6,5.0,201,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,19190.580014842264,85934.09237870493,5.7287917137146
12,8,54.29948800098812,94.5775676499408,10,5.0,202,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,24394.954839108115,58021.132723594295,8.419981002807617
12,9,59.014081781162034,181.36939921759063,53,5.0,203,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,26296.0007182105,92912.32129350377,8.395825386047363
12,11,6.919688961927379,109.60232683750723,27,10.0,204,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,5290.197162067492,64061.2369196009,12.050102233886719
12,13,17.54683223989459,93.50789115450463,14,10.0,206,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,9575.335580602658,57591.11202191141,15.326911926269531
12,14,32.01321498910255,115.23098805349616,11,10.0,207,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,15408.554431089739,66324.0152978879,12.24754524230957
12,16,61.674068916093475,115.23077065155556,4,10.0,209,2026-02-20 18:15:37+00:00,2026-02-20 18:15:37,27368.576175844144,66323.92790012284,11.892603874206543
13,1,5.566087700103938,92.64765602221574,70,5.0,210,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,4744.390201654814,57245.28885315206,7.271179676055908
13,3,0.42251068247415485,120.76954993623227,9,5.0,211,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,2670.3672106750623,68550.57283868633,6.5488433837890625
13,5,9.96336734775955,144.97276895892122,60,5.0,213,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,6517.486833774012,78280.5101342397,8.72666072845459
13,8,24.98553836496141,92.7521069283705,25,5.0,216,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,12574.813856839279,57287.27916718412,10.578662872314453
13,9,31.782964982653287,107.19815565476395,110,5.0,217,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,15315.711686553745,63094.735941613646,9.40382194519043
13,11,33.57539178446847,124.9012171916754,91,5.0,219,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,16038.46442922116,70211.54459966852,7.895212650299072
13,13,38.63081002440912,138.6500802730413,22,5.0,221,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,18076.93952597142,75738.72573790606,6.687033653259277
13,14,53.55380187415831,123.76556749766634,340,5.0,222,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,24094.274949257386,69755.00200911211,8.346945762634277
13,15,60.57503146660989,192.19999986365443,33,5.0,223,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,26925.415913955603,97266.33160347916,7.48184061050415
13,17,61.730697589884564,143.36872480766203,9,5.0,225,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,27391.41031850184,77635.66826438675,5.637962818145752
13,20,9.729179023871925,107.74827943795638,4,10.0,227,2026-02-20 18:24:23+00:00,2026-02-20 18:24:23,6423.056058012873,63315.89123133925,10.788844108581543
14,3,2.5370626726879797,137.05346062478958,4,5.0,229,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,3523.0091422128953,75096.86859288024,6.259210109710693
14,4,4.839424370541122,121.22629824054546,19,5.0,230,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,4451.380794573033,68734.19024745547,5.536468982696533
14,7,10.535223708480824,148.24419891902122,8,5.0,233,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,6748.074076000333,79595.65785689295,6.013680934906006
14,10,36.39894161843562,118.18861009081373,103,5.0,235,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,17176.99258807888,67513.00908173416,9.956830978393555
14,12,33.57078954077479,135.69414837596543,27,5.0,237,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,16036.608685796287,74550.4114074233,6.545174598693848
